subject,es,stat,pval
E1,-0.7175610359560035,0.3146813278356957,4.5138621320298945e-12
E1,-0.7389167887221749,0.34660997224083906,3.9965021213681105e-13
E1,-0.23361958919433215,0.10729485662262242,3.763794944473224e-05
E1,-0.8431911275205528,0.3587134166020249,1.595917748384791e-13
E1,-1.053281260516657,0.414661910176106,2.3059194850922087e-15
E1,-0.8034916639391788,0.3046600052043128,9.6694383229837e-12
E1,0.3233391912245388,0.262198782087739,2.4532208050533285e-10
E1,-0.7761400388873378,0.38815690392572505,1.7143095337499423e-14
E1,0.6548904602428575,0.26519043070927634,1.9527482657695775e-10
E1,-1.146834048438133,0.45259548107299574,1.3101462912126527e-16
E1,-0.6565737645302852,0.30174139321006926,1.2072508096126137e-11
E1,-0.9064364116639874,0.29083368065365645,2.7683473788615536e-11
E1,-0.05605369194737466,0.16648606202680827,3.7743032337180974e-07
E1,-0.06366304304851371,0.16204935975686288,5.316757272069341e-07
E1,-1.2366020181623698,0.4638636625880684,5.592648309312459e-17
E1,0.025531999571393613,0.39135035606231705,1.346080243581476e-14
E1,-0.10976710476722075,0.11336975832531794,2.3379030578906365e-05
E1,-0.06821171853623947,0.1508223677257039,1.2670992030667228e-06
E1,-0.36758660621027295,0.33959442193585854,6.805652750017718e-13
E1,-0.744612468059938,0.42144880339755386,1.3800246819794394e-15
E1,-0.4318404562283729,0.2195016089157312,6.411124284790635e-09
E1,0.09509003092335094,0.09241223928939654,0.00012148954741366888
E1,-0.12027326019972423,0.18690634230944078,7.824447055245857e-08
E1,-0.4906119295052697,0.1957776049389539,3.956084226866026e-08
E1,-0.9379598359946937,0.3217314827756966,2.64183809424583e-12
E1,-0.7157248210202871,0.29953823258083295,1.4274984397164357e-11
E1,-1.0446904349102066,0.47045392824907833,3.399773082621293e-17
E1,-1.3180942607622548,0.4534412118497127,1.2290446124252305e-16
E1,-0.4998211190588452,0.37240380299681186,5.6537596282069064e-14
E1,-1.081125145383466,0.38418359122835655,2.3161799241388803e-14
E1,-0.7839351142191051,0.4108629744524162,3.073736610196754e-15
E1,-0.30351566225593013,0.10941715451258674,3.186571674421661e-05
E1,-0.6177530213573571,0.36179223416055806,1.2636736632548482e-13
E1,-0.284192952233117,0.3378668802138083,7.759105239346714e-13
E1,-0.5740846184820455,0.3601563374627674,1.4305333141745239e-13
E1,-0.3888363858648156,0.23620933684588924,1.7851050228057042e-09
E1,-0.5091330023867915,0.17816051773209737,1.5340886394531564e-07
E1,-0.6349183488025255,0.2813477623034649,5.7000891547942527e-11
E1,-0.1479883209377577,0.20207128067809163,2.439853832635495e-08
E1,-0.8517782692923189,0.4113878877667575,2.954054135074846e-15
E1,-0.9685347575680623,0.386123941702844,1.9996370273651264e-14
E1,0.3004714037329131,0.12459445500920627,9.725597278969851e-06
E1,-0.6502261197629283,0.24795874137988672,7.273553144783708e-10
E1,0.09862264219000935,0.18107163021322634,1.225965168845227e-07
E1,-0.9549908823787777,0.3528777140466847,2.4842837086954344e-13
E1,-0.33484147180222695,0.14803300318283819,1.5727562387754378e-06
E1,0.21557016934648562,0.25926810462835004,3.067830496266505e-10
E1,-0.36590899386987724,0.17707625971858715,1.6677438345824048e-07
E1,-0.9719611741441664,0.3944187223523628,1.0670347131985221e-14
E1,-0.7487157013795269,0.24441971117971176,9.531191814818878e-10
E1,-0.8924302849398156,0.36939585446884915,7.101211309931172e-14
E1,-1.0507913772285256,0.5361339535745908,2.3936883066299913e-19
E1,-1.1123640614859671,0.44766398377539857,1.9017694415434503e-16
E1,-0.047698812629624054,0.05689022584933872,0.002081043496846321
E1,-0.3353757465678187,0.2709022904295979,1.2633468752797252e-10
E1,-0.33562790453974023,0.15034066314515035,1.315266450638359e-06
E1,-0.7680785898594944,0.3034828982871573,1.0574911217082178e-11
E1,-0.3171774615383501,0.2812073794691932,5.7613616384644234e-11
E1,-0.9965878715896841,0.3321825895946534,1.1945624879228417e-12
E1,0.05568771186425445,0.09815905034100612,7.719827477544608e-05
E1,-0.733306472684793,0.4496253479631687,1.6397908414469686e-16
E1,0.5489579038514304,0.2122933444653995,1.1138272557313422e-08
E1,-1.1906276553574506,0.49826161237889294,4.1662929473781785e-18
E1,-0.5008137098366414,0.4390889548477186,3.6360053481480113e-16
E1,-0.8872072037046213,0.38417503253929924,2.3176818115293032e-14
E1,-0.5328734377643443,0.18853185011363907,6.904828900222972e-08
E1,-0.5126927448084695,0.36711639456819245,8.440356224511568e-14
E1,-0.813049986250591,0.37477299789403246,4.7246909015066734e-14
E1,0.03399725802697455,0.04695879659363673,0.004685852148824967
E1,-1.059863998128455,0.3803730866568609,3.091151832280229e-14
E1,-1.0136195288972716,0.4061565456701517,4.388644422010189e-15
E1,-0.5756217920817087,0.3717922155967181,5.92194474985873e-14
E1,-1.2686259306307723,0.4609319040749828,6.979031498271955e-17
E1,-0.9046000232942585,0.4683949866942064,3.971742523316405e-17
E1,-0.7895375018363681,0.4422190616475176,2.869942970703502e-16
E1,-0.5449574647555934,0.28957776556593634,3.0460474419256726e-11
E1,-0.20763965806231435,0.18178093099969247,1.1608073408463038e-07
E1,-0.8881554115246207,0.3236963425790255,2.2755489356619862e-12
E1,-0.15404561333536046,0.15697047404043185,7.873320074531769e-07
E1,-0.7875905996162333,0.48759339503322957,9.320496568057454e-18
E1,-0.3775191557860455,0.3136389226184985,4.886004501854023e-12
E1,-1.0130991002978664,0.3706748115485684,6.445236946689846e-14
E1,-0.129297336655374,0.17192735317263613,2.4802896798711265e-07
E1,-0.5042982156286482,0.271531152825706,1.2042197750868514e-10
E1,-0.436296363925631,0.3600225938694921,1.445112825512393e-13
E1,-0.49175325078110127,0.250132557871216,6.161031101423162e-10
E1,-0.8002715640714927,0.3601480874817799,1.4314283774932004e-13
E1,-1.3187843043990832,0.41252250461073653,2.7110468157873312e-15
E1,-0.05685279802477202,0.10796534126750526,3.570896609950033e-05
E1,-0.5097650437884769,0.25462497788785304,4.372299408789504e-10
E1,-0.16035012702437593,0.1976227367376865,3.4332800382682586e-08
E1,-0.8716805502201285,0.33281554787449125,1.1385156342148318e-12
E1,-0.8801617346801452,0.38764865024202677,1.781577197381387e-14
E1,-0.6209370275522219,0.29881796482531947,1.507894173201862e-11
E1,-0.8397115451070866,0.3799630516026251,3.188671437965888e-14
E1,-0.8808977556464904,0.331858184691108,1.2243495072506561e-12
E1,-0.9821773385195975,0.46696227439431803,4.425627435494392e-17
E1,-1.1864537429826123,0.4012334193012805,6.3700634275308174e-15
E1,-1.257137834280935,0.422482623397487,1.2762308281642016e-15
E1,-0.49657284580920086,0.3191880905897349,3.204959332015877e-12
E3,1.4590271071373815,0.6748621461131046,2.4898190741567858e-20
E3,1.9957393869739017,0.7951600830282516,1.2484219742046743e-23
E3,1.028879605395608,0.5227035499580451,3.7987526717812447e-16
E3,1.2374699044313304,0.6628093782179395,5.334595177279019e-20
E3,1.9360561889480121,0.7393429053662749,4.2341204679557563e-22
E3,1.6606654372397114,0.7663053207512682,7.715592021457754e-23
E3,1.0007824500628468,0.5794538434173805,1.0417781792795623e-17
E3,1.7807488428229363,0.7268471894225826,9.322359230931925e-22
E3,1.6799426716630617,0.737908319502087,4.635659103319888e-22
E3,1.1854005563954577,0.6562291861449402,8.087278385666459e-20
E3,1.4422557745922957,0.6694320728694598,3.5095669930212834e-20
E3,1.8795480448191604,0.7195582135151547,1.4773831410559545e-21
E3,0.9074391162990156,0.5008222027976562,1.5221457512766754e-15
E3,1.424080143360606,0.7566585902970732,1.4186747295413037e-22
E3,1.531894959398618,0.7061767912826774,3.440777833264273e-21
E3,0.9984662662719344,0.5275443894542227,2.794650993562083e-16
E3,1.464506679016575,0.6364741212280767,2.8211555380797303e-19
E3,1.3474265823895561,0.6799076730334925,1.809888249918019e-20
E3,1.5778555008183504,0.7476791665881984,2.501086307865223e-22
E3,1.8538259522669442,0.7168335565797094,1.7548794943185934e-21
E3,1.5367030267069732,0.6854349920910747,1.2762090122892215e-20
E3,0.8499996818116726,0.49435203799785915,2.294963531606327e-15
E3,1.4466101593025595,0.7207996271169607,1.3659489539521015e-21
E3,1.5360111897622666,0.6868687016261035,1.1656477714521524e-20
E3,1.3616322755823798,0.673474185331861,2.718152279989378e-20
E3,0.9569119619737266,0.517884158227362,5.156805758223455e-16
E3,1.15040401430043,0.7143933719921575,2.0473831493196695e-21
E3,1.58320000165557,0.720547006815507,1.3879223132909652e-21
E3,1.326982518566123,0.6948788381305682,7.026031103820624e-21
E3,1.8727814025808895,0.7280963598710085,8.615051884247067e-22
E3,1.4270111055634966,0.7047121154847983,3.7744114123342095e-21
E3,1.5859215610057371,0.7247563053144256,1.0638624385607472e-21
E3,1.6048992806035234,0.7120967298339322,2.3670897143519135e-21
E3,1.5291284757463415,0.7192874761065953,1.5028685847824326e-21
E3,1.6905703171970219,0.7752738466514313,4.38007103229652e-23
E3,1.4371976728362557,0.6662552709900785,4.290230366082489e-20
E3,1.582481775836645,0.6895501214475194,9.83934842904475e-21
E3,1.6983777514304497,0.7477982791474352,2.4823443267409044e-22
E3,1.1096040234256666,0.597769158927115,3.266904252613328e-18
E3,1.356509887181545,0.6343733122796109,3.222125936420441e-19
E3,1.5339605526002753,0.6952411035796695,6.867006734751265e-21
E3,2.4548984070727973,0.8123020801272522,4.2322335406460516e-24
E3,1.3615893238063883,0.7102043007059807,2.6677249379921507e-21
E3,1.3316547964570205,0.6507816990554764,1.1413349299243127e-19
E3,1.2551079364314242,0.6037996041228483,2.2302405796284685e-18
E3,1.6749841591860708,0.6975472396203957,5.9357481306449305e-21
E3,1.1361473046806023,0.6244981024441387,6.018300616200444e-19
E3,1.6020115712232594,0.7906417899007377,1.6603703663875829e-23
E3,1.4445024312716999,0.6673890717593094,3.9934544712429375e-20
E3,1.4479639826534025,0.6442833282938557,1.7214881897616724e-19
E3,1.7486748391547393,0.8135932836725591,3.9010973089204825e-24
E3,1.1842276833565353,0.6391599667457544,2.380356795327323e-19
E3,1.5678185512357892,0.6955079345882599,6.752182467715233e-21
E3,0.8784321985511797,0.4209478651993831,2.4345813126661615e-13
E3,0.9355660663160117,0.5202493479397061,4.438483265638782e-16
E3,1.5334409393905317,0.6883825224076546,1.0592898796134269e-20
E3,1.1516782413762994,0.5967811022491565,3.477773526546482e-18
E3,1.7413548267991648,0.7229961175978785,1.1889795141468957e-21
E3,1.2090617468900278,0.6261225450164106,5.430467863775229e-19
E3,1.5921480752975132,0.727968040749801,8.685163348575878e-22
E3,1.4270586615878342,0.678586673368837,1.9675074517413673e-20
E3,1.167029903800439,0.6418979507960848,2.0018356712756312e-19
E3,1.809430664548676,0.7423891173735775,3.493118147832501e-22
E3,1.2543599800189047,0.6386194732943247,2.46314563883206e-19
E3,1.4709724203470567,0.7177063394482948,1.6607381326383173e-21
E3,1.3562045835554266,0.6159531598484924,1.033464337596164e-18
E3,1.3831093374864387,0.6611982725654835,5.90667036161224e-20
E3,2.1234833089646945,0.7791281528175464,3.434131645506454e-23
E3,1.7118615263840375,0.7900148235784658,1.7273894096999227e-23
E3,1.8997799844696597,0.7830316035019792,2.684173315747231e-23
E3,1.1700357672819117,0.5651907323376393,2.5711298658026716e-17
E3,1.1546786554427615,0.5766332972273754,1.2455260804546597e-17
E3,1.4587942595010643,0.7060863790687706,3.4604902885668145e-21
E3,1.4758127276256274,0.7567686432791516,1.4088507635701358e-22
E3,1.1297086853093523,0.5483185606546072,7.488726911322247e-17
E3,1.2429155029230061,0.6043605210110943,2.1524467412092173e-18
E3,1.1273081701136891,0.6605833430590541,6.140859092838386e-20
E3,1.5853226634100612,0.6915454639454277,8.673595064799335e-21
E3,1.5543740191961104,0.6748950288853983,2.484648822522496e-20
E3,1.250301530153632,0.6070656531024288,1.8137283415251016e-18
E3,1.6555559641694977,0.7941222187381822,1.3329320877306224e-23
E3,1.7466310459190237,0.6756148840713719,2.374116261559015e-20
E3,1.727459147181489,0.7219037507432032,1.2739222213983095e-21
E3,1.2518151720097757,0.6168654177228534,9.75492897296588e-19
E3,1.5750559379945932,0.7106995604896382,2.5855413311320046e-21
E3,1.904573914669027,0.7774287388712786,3.82300663488371e-23
E3,1.5535850679823984,0.723721950889941,1.1356951049710057e-21
E3,1.3569660793157268,0.6425664727481514,1.9189532286527281e-19
E3,1.3635241714155673,0.6437288056724757,1.782937354484319e-19
E3,1.8572530748283793,0.7532268453756883,1.761932749421731e-22
E3,1.7331159929576285,0.7464386187254004,2.704898373524296e-22
E3,1.3082397040404077,0.663770165447343,5.020172484946428e-20
E3,1.67933498212634,0.7350934195350907,5.537601688846103e-22
E3,1.43456378888132,0.6448124623426886,1.6648286572510207e-19
E3,1.3334842210066156,0.6315284429969809,3.85747464771662e-19
E3,1.4122397357886352,0.6376946314218215,2.6115418636926677e-19
E3,1.226126548596539,0.5939437823619216,4.162090504869491e-18
E3,1.190896367716485,0.5665128240316815,2.3645620995976967e-17
E3,1.6270454505812049,0.6990474558065541,5.39887356446819e-21
E3,1.585793567172716,0.7370959262335794,4.879714534058362e-22
E4,1.7790827299998442,0.7412867159223931,3.670347474581139e-14
E4,1.7699768205707034,0.7124708040749852,1.1179980646984517e-13
E4,2.030427318320311,0.7430125995105948,3.433557790893922e-14
E4,1.1818560602644168,0.4293512336915953,6.663294655389304e-09
E4,1.3368695130484294,0.6330611082374444,2.4167730883140844e-12
E4,1.570769817249526,0.6020886306228432,8.028624138828012e-12
E4,1.665382024138301,0.6543312581773251,1.0603161754907854e-12
E4,1.987158317501397,0.7126021544329099,1.1123343763272419e-13
E4,1.4868983977777412,0.6733217211472462,5.083432510789013e-13
E4,1.253218094648224,0.5712040638754895,2.6611805270088032e-11
E4,1.3398467112063401,0.6857332067231109,3.144651241706687e-13
E4,1.4509542620458242,0.5775541465789424,2.079819939152187e-11
E4,1.4018514325225304,0.5149171264530641,2.371619395558459e-10
E4,1.2740655192235177,0.6611789456766783,8.133731218868931e-13
E4,1.4476779216835678,0.5640127464758129,3.518300381692939e-11
E4,1.1246762989353267,0.45134528189404816,2.8230697155253953e-09
E4,1.4568614153898518,0.5547805597769506,5.0355844452463e-11
E4,1.9486643364736758,0.753487473379772,2.290780328881213e-14
E4,1.4550952694996855,0.5702514251030181,2.761441106813166e-11
E4,1.7761436829159012,0.6101655027938738,5.86981055833862e-12
E4,1.301778080631556,0.49593276758192106,4.965209812587724e-10
E4,1.9696094998293587,0.7099933301804295,1.2303966103159874e-13
E4,1.2278990678913213,0.5013573855822328,4.0199254801002225e-10
E4,1.3301117401023868,0.564455902765026,3.4582756803269477e-11
E4,1.307092444126364,0.5005826436243759,4.143010197642575e-10
E4,1.4826591448149173,0.6372828872626022,2.052113334572956e-12
E4,1.395745187535499,0.661545594668486,8.019090502536893e-13
E4,1.3526750580460298,0.5535533147696905,5.281453465851712e-11
E4,1.4414728686150506,0.5748063519802984,2.31390067814132e-11
E4,1.3703201906189986,0.5501557056251272,6.026648878387087e-11
E4,1.617570143310813,0.6847098225829997,3.271664762268946e-13
E4,1.34810367703934,0.5977024342408596,9.517447752114845e-12
E4,1.4995100175232132,0.7267741336963661,6.431198471687258e-14
E4,2.1947028116269767,0.7101694684202516,1.2220449150922688e-13
E4,1.6919274915222826,0.6619292359093503,7.900867440984002e-13
E4,1.4105542596267142,0.5468214452791518,6.860197253232977e-11
E4,2.1005155817994656,0.7245182232682272,7.017185069189695e-14
E4,1.336520519945133,0.5316964740886788,1.2349183642713904e-10
E4,1.2355452332880397,0.5707353966966365,2.7100417320953946e-11
E4,1.938721641297696,0.6589194253190903,8.877320263171434e-13
E4,0.976324849136644,0.37795983566313895,4.9789925574624356e-08
E4,1.2796228583752118,0.4897470790054743,6.317611267744447e-10
E4,1.5180975217007293,0.6299537373878539,2.7259957123298793e-12
E4,1.213543360827347,0.4836275753137779,8.018226479010185e-10
E4,1.8963425315648517,0.669935434507657,5.795322599360024e-13
E4,1.5224337869516353,0.5729648875107246,2.4853544034310154e-11
E4,1.4125879557834062,0.5040569285349382,3.6189475993133055e-10
E4,1.3425655285779146,0.536499504816855,1.0245881585091257e-10
E4,1.4464282411348386,0.5443069935990809,7.564303329990308e-11
E4,1.5558562967406466,0.6714255101235118,5.470539040483918e-13
E4,1.1312626253166103,0.4849925855076006,7.602973374608642e-10
E4,1.8435213591754482,0.7387566912139087,4.0473110109498543e-14
E4,1.8901987449172388,0.6715274368726434,5.449000082183628e-13
E4,1.8851031149463109,0.7588514282874893,1.862065296324782e-14
E4,1.5949742656835375,0.6455679148069127,1.4887585980209546e-12
E4,1.9926061913740825,0.7289779591409858,5.906049675029679e-14
E4,1.3112687346041134,0.5007870380150061,4.1101759236043883e-10
E4,1.3776593411964733,0.5964033283756097,1.000930940263994e-11
E4,2.0503110887121276,0.6923415405703004,2.435233310300916e-13
E4,1.374568693911443,0.7336003507071492,4.939790205780706e-14
E4,1.4356128299504363,0.5541520041589242,5.160044829252397e-11
E4,1.8217644808978133,0.7620079376451158,1.6483303292270322e-14
E4,1.9195584468154103,0.7420403485455097,3.565003875394015e-14
E4,1.9303051020001143,0.7098357621149999,1.2379161755583478e-13
E4,1.5009996043721519,0.6986357256399146,1.9089892619253624e-13
E4,1.8236247161380728,0.6778725413352802,4.2625497194320577e-13
E4,1.8934061846345127,0.6933836163492453,2.3390174328916335e-13
E4,1.7689641069517459,0.702958183241093,1.6150984160980913e-13
E4,1.9277214148504196,0.7065820555329371,1.403894159748525e-13
E4,1.4826076129317873,0.6234622448884778,3.505710265285298e-12
E4,1.5636137833407073,0.5943458113361484,1.0840894892749267e-11
E4,1.5936432308325952,0.6357997117711712,2.1734811872650795e-12
E4,1.5036895496781337,0.599221307861348,8.972966025741732e-12
E4,1.1468070130755184,0.45064291423439345,2.901516697486347e-09
E4,0.7618486206586679,0.30700690120111623,8.10587794568403e-07
E4,1.6780230948141897,0.6536307787878095,1.0894700969231438e-12
E4,2.018533271748293,0.7825898811475238,7.44496269810371e-15
E4,1.8723525191345878,0.6967215708568579,2.0556918144991125e-13
E4,1.9153068354092755,0.7915950473255651,5.258712562140786e-15
E4,1.296831723741561,0.5945498884428442,1.0755414184224364e-11
E4,0.8515935395928571,0.26338830555343884,4.551047349144099e-06
E4,1.3286911689942276,0.506707724910198,3.264193591514685e-10
E4,1.1028629693039642,0.37924366419057276,4.734606644551101e-08
E4,1.6824800865779057,0.653044490068702,1.1144871739877842e-12
E4,2.067502165586541,0.7437573394451645,3.3361600515247156e-14
E4,1.3637816153696338,0.49359432163872335,5.438548841498058e-10
E4,2.030935131594954,0.7692229756438879,1.2474529196564574e-14
E4,0.9633836075945873,0.4358473014567837,5.169905559944955e-09
E4,1.1980697296421747,0.4849217737230174,7.623975818240417e-10
E4,1.2554444522664956,0.5541209531515149,5.1662724382575784e-11
E4,1.3479220260284486,0.5308332788337,1.2770652613443511e-10
E4,1.931492046231138,0.7799010865301436,8.2594027361387e-15
E4,1.955698115971463,0.7270997083334423,6.350771628363472e-14
E4,1.0336208695990132,0.5417120177748622,8.366896614279197e-11
E4,1.7602542843165792,0.6941641321709643,2.269451465405223e-13
E4,1.9612122386943287,0.6734134548385663,5.065416570518083e-13
E4,1.4350597434885815,0.5790238057669037,1.9645079700918805e-11
E4,1.1293713985157432,0.5054973301127004,3.4216419090788675e-10
